in s,C1 in V
-7.11120E-06,1.21338E+01
-7.11080E-06,1.20361E+01
-7.11040E-06,1.19873E+01
-7.11000E-06,1.18896E+01
-7.10960E-06,1.19385E+01
-7.10920E-06,1.20361E+01
-7.10880E-06,1.20361E+01
-7.10840E-06,1.19873E+01
-7.10800E-06,1.21338E+01
-7.10760E-06,1.20850E+01
-7.10720E-06,1.20361E+01
-7.10680E-06,1.20361E+01
-7.10640E-06,1.19873E+01
-7.10600E-06,1.20850E+01
-7.10560E-06,1.19873E+01
-7.10520E-06,1.18896E+01
-7.10480E-06,1.20850E+01
-7.10440E-06,1.20850E+01
-7.10400E-06,1.21338E+01
-7.10360E-06,1.19873E+01
-7.10320E-06,1.19873E+01
-7.10280E-06,1.20361E+01
-7.10240E-06,1.20361E+01
-7.10200E-06,1.20361E+01
-7.10160E-06,1.19873E+01
-7.10120E-06,1.19385E+01
-7.10080E-06,1.20361E+01
-7.10040E-06,1.19873E+01
-7.10000E-06,1.19385E+01
-7.09960E-06,1.20850E+01
-7.09920E-06,1.20850E+01
-7.09880E-06,1.20361E+01
-7.09840E-06,1.20850E+01
-7.09800E-06,1.19873E+01
-7.09760E-06,1.21826E+01
-7.09720E-06,1.17432E+01
-7.09680E-06,1.19873E+01
-7.09640E-06,1.20850E+01
-7.09600E-06,1.18408E+01
-7.09560E-06,1.18896E+01
-7.09520E-06,1.18896E+01
-7.09480E-06,1.18896E+01
-7.09440E-06,1.19385E+01
-7.09400E-06,1.21338E+01
-7.09360E-06,1.20361E+01
-7.09320E-06,1.20361E+01
-7.09280E-06,1.19873E+01
-7.09240E-06,1.19385E+01
-7.09200E-06,1.20850E+01
-7.09160E-06,1.18896E+01
-7.09120E-06,1.20850E+01
-7.09080E-06,1.19873E+01
-7.09040E-06,1.19385E+01
-7.09000E-06,1.18896E+01
-7.08960E-06,1.18896E+01
-7.08920E-06,1.20850E+01
-7.08880E-06,1.20361E+01
-7.08840E-06,1.21338E+01
-7.08800E-06,1.20361E+01
-7.08760E-06,1.20361E+01
-7.08720E-06,1.19873E+01
-7.08680E-06,1.20361E+01
-7.08640E-06,1.18896E+01
-7.08600E-06,1.18896E+01
-7.08560E-06,1.20850E+01
-7.08520E-06,1.20361E+01
-7.08480E-06,1.19873E+01
-7.08440E-06,1.19873E+01
-7.08400E-06,1.19873E+01
-7.08360E-06,1.17920E+01
-7.08320E-06,1.19385E+01
-7.08280E-06,1.19385E+01
-7.08240E-06,1.20361E+01
-7.08200E-06,1.20850E+01
-7.08160E-06,1.20361E+01
-7.08120E-06,1.18896E+01
-7.08080E-06,1.19873E+01
-7.08040E-06,1.21338E+01
-7.08000E-06,1.20361E+01
-7.07960E-06,1.20361E+01
-7.07920E-06,1.20361E+01
-7.07880E-06,1.20850E+01
-7.07840E-06,1.20850E+01
-7.07800E-06,1.19873E+01
-7.07760E-06,1.19873E+01
-7.07720E-06,1.21338E+01
-7.07680E-06,1.21826E+01
-7.07640E-06,1.20850E+01
-7.07600E-06,1.20361E+01
-7.07560E-06,1.20361E+01
-7.07520E-06,1.21338E+01
-7.07480E-06,1.21338E+01
-7.07440E-06,1.20361E+01
-7.07400E-06,1.20850E+01
-7.07360E-06,1.20361E+01
-7.07320E-06,1.20850E+01
-7.07280E-06,1.21826E+01
-7.07240E-06,1.21338E+01
-7.07200E-06,1.21338E+01
-7.07160E-06,1.20850E+01
-7.07120E-06,1.21826E+01
-7.07080E-06,1.21826E+01
-7.07040E-06,1.21826E+01
-7.07000E-06,1.22314E+01
-7.06960E-06,1.20361E+01
-7.06920E-06,1.20850E+01
-7.06880E-06,1.20850E+01
-7.06840E-06,1.21338E+01
-7.06800E-06,1.20850E+01
-7.06760E-06,1.21338E+01
-7.06720E-06,1.21338E+01
-7.06680E-06,1.21338E+01
-7.06640E-06,1.21338E+01
-7.06600E-06,1.21338E+01
-7.06560E-06,1.21826E+01
-7.06520E-06,1.20361E+01
-7.06480E-06,1.20361E+01
-7.06440E-06,1.20361E+01
-7.06400E-06,1.19385E+01
-7.06360E-06,1.20361E+01
-7.06320E-06,1.21338E+01
-7.06280E-06,1.21826E+01
-7.06240E-06,1.21338E+01
-7.06200E-06,1.20361E+01
-7.06160E-06,1.19873E+01
-7.06120E-06,1.21338E+01
-7.06080E-06,1.19385E+01
-7.06040E-06,1.20361E+01
-7.06000E-06,1.19873E+01
-7.05960E-06,1.19873E+01
-7.05920E-06,1.20361E+01
-7.05880E-06,1.20361E+01
-7.05840E-06,1.20850E+01
-7.05800E-06,1.20361E+01
-7.05760E-06,1.20850E+01
-7.05720E-06,1.21826E+01
-7.05680E-06,1.21338E+01
-7.05640E-06,1.21338E+01
-7.05600E-06,1.20850E+01
-7.05560E-06,1.21338E+01
-7.05520E-06,1.21338E+01
-7.05480E-06,1.21338E+01
-7.05440E-06,1.21338E+01
-7.05400E-06,1.21338E+01
-7.05360E-06,1.21826E+01
-7.05320E-06,1.19385E+01
-7.05280E-06,1.19385E+01
-7.05240E-06,1.20361E+01
-7.05200E-06,1.18896E+01
-7.05160E-06,1.21338E+01
-7.05120E-06,1.20361E+01
-7.05080E-06,1.20361E+01
-7.05040E-06,1.21338E+01
-7.05000E-06,1.19873E+01
-7.04960E-06,1.19873E+01
-7.04920E-06,1.20361E+01
-7.04880E-06,1.20361E+01
-7.04840E-06,1.21338E+01
-7.04800E-06,1.20361E+01
-7.04760E-06,1.19873E+01
-7.04720E-06,1.19873E+01
-7.04680E-06,1.20850E+01
-7.04640E-06,1.20850E+01
-7.04600E-06,1.19385E+01
-7.04560E-06,1.20850E+01
-7.04520E-06,1.19873E+01
-7.04480E-06,1.20850E+01
-7.04440E-06,1.17920E+01
-7.04400E-06,1.19873E+01
-7.04360E-06,1.19873E+01
-7.04320E-06,1.20850E+01
-7.04280E-06,1.19385E+01
-7.04240E-06,1.18408E+01
-7.04200E-06,1.20850E+01
-7.04160E-06,1.19873E+01
-7.04120E-06,1.19385E+01
-7.04080E-06,1.21338E+01
-7.04040E-06,1.19873E+01
-7.04000E-06,1.19873E+01
-7.03960E-06,1.17920E+01
-7.03920E-06,1.18408E+01
-7.03880E-06,1.19385E+01
-7.03840E-06,1.17432E+01
-7.03800E-06,1.19385E+01
-7.03760E-06,1.16943E+01
-7.03720E-06,1.19385E+01
-7.03680E-06,1.21338E+01
-7.03640E-06,1.20850E+01
-7.03600E-06,1.19873E+01
-7.03560E-06,1.20850E+01
-7.03520E-06,1.19385E+01
-7.03480E-06,1.19385E+01
-7.03440E-06,1.18896E+01
-7.03400E-06,1.19873E+01
-7.03360E-06,1.19873E+01
-7.03320E-06,1.17920E+01
-7.03280E-06,1.20850E+01
-7.03240E-06,1.18896E+01
-7.03200E-06,1.19385E+01
-7.03160E-06,1.18896E+01
-7.03120E-06,1.20850E+01
-7.03080E-06,1.19385E+01
-7.03040E-06,1.19873E+01
-7.03000E-06,1.20361E+01
-7.02960E-06,1.19385E+01
-7.02920E-06,1.20850E+01
-7.02880E-06,1.19873E+01
-7.02840E-06,1.20361E+01
-7.02800E-06,1.19873E+01
-7.02760E-06,1.19873E+01
-7.02720E-06,1.20850E+01
-7.02680E-06,1.20361E+01
-7.02640E-06,1.20850E+01
-7.02600E-06,1.20850E+01
-7.02560E-06,1.21826E+01
-7.02520E-06,1.19873E+01
-7.02480E-06,1.21338E+01
-7.02440E-06,1.20850E+01
-7.02400E-06,1.21338E+01
-7.02360E-06,1.20361E+01
-7.02320E-06,1.19873E+01
-7.02280E-06,1.20850E+01
-7.02240E-06,1.20850E+01
-7.02200E-06,1.21338E+01
-7.02160E-06,1.20361E+01
-7.02120E-06,1.20850E+01
-7.02080E-06,1.19873E+01
-7.02040E-06,1.20850E+01
-7.02000E-06,1.21826E+01
-7.01960E-06,1.21338E+01
-7.01920E-06,1.20850E+01
-7.01880E-06,1.21338E+01
-7.01840E-06,1.20361E+01
-7.01800E-06,1.21338E+01
-7.01760E-06,1.21338E+01
-7.01720E-06,1.21826E+01
-7.01680E-06,1.21826E+01
-7.01640E-06,1.23291E+01
-7.01600E-06,1.23291E+01
-7.01560E-06,1.21338E+01
-7.01520E-06,1.20361E+01
-7.01480E-06,1.19873E+01
-7.01440E-06,1.19873E+01
-7.01400E-06,1.19873E+01
-7.01360E-06,1.20850E+01
-7.01320E-06,1.21338E+01
-7.01280E-06,1.21338E+01
-7.01240E-06,1.20361E+01
-7.01200E-06,1.20850E+01
-7.01160E-06,1.20850E+01
-7.01120E-06,1.19873E+01
-7.01080E-06,1.20361E+01
-7.01040E-06,1.20361E+01
-7.01000E-06,1.20850E+01
-7.00960E-06,1.21338E+01
-7.00920E-06,1.20361E+01
-7.00880E-06,1.21826E+01
-7.00840E-06,1.21826E+01
-7.00800E-06,1.20850E+01
-7.00760E-06,1.21826E+01
-7.00720E-06,1.21338E+01
-7.00680E-06,1.21826E+01
-7.00640E-06,1.21826E+01
-7.00600E-06,1.19385E+01
-7.00560E-06,1.21338E+01
-7.00520E-06,1.19873E+01
-7.00480E-06,1.20850E+01
-7.00440E-06,1.20850E+01
-7.00400E-06,1.19873E+01
-7.00360E-06,1.21338E+01
-7.00320E-06,1.20850E+01
-7.00280E-06,1.18896E+01
-7.00240E-06,1.21826E+01
-7.00200E-06,1.21826E+01
-7.00160E-06,1.20850E+01
-7.00120E-06,1.19873E+01
-7.00080E-06,1.20361E+01
-7.00040E-06,1.19385E+01
-7.00000E-06,1.20361E+01
-6.99960E-06,1.19873E+01
-6.99920E-06,1.19873E+01
-6.99880E-06,1.20850E+01
-6.99840E-06,1.19873E+01
-6.99800E-06,1.19873E+01
-6.99760E-06,1.19385E+01
-6.99720E-06,1.20361E+01
-6.99680E-06,1.19385E+01
-6.99640E-06,1.20361E+01
-6.99600E-06,1.20361E+01
-6.99560E-06,1.20361E+01
-6.99520E-06,1.19873E+01
-6.99480E-06,1.19873E+01
-6.99440E-06,1.19873E+01
-6.99400E-06,1.19873E+01
-6.99360E-06,1.20361E+01
-6.99320E-06,1.20361E+01
-6.99280E-06,1.19873E+01
-6.99240E-06,1.19873E+01
-6.99200E-06,1.21826E+01
-6.99160E-06,1.20850E+01
-6.99120E-06,1.18896E+01
-6.99080E-06,1.19385E+01
-6.99040E-06,1.18408E+01
-6.99000E-06,1.18408E+01
-6.98960E-06,1.18408E+01
-6.98920E-06,1.19385E+01
-6.98880E-06,1.19385E+01
-6.98840E-06,1.17920E+01
-6.98800E-06,1.19873E+01
-6.98760E-06,1.19385E+01
-6.98720E-06,1.19873E+01
-6.98680E-06,1.19873E+01
-6.98640E-06,1.19385E+01
-6.98600E-06,1.19385E+01
-6.98560E-06,1.19873E+01
-6.98520E-06,1.19873E+01
-6.98480E-06,1.19873E+01
-6.98440E-06,1.18408E+01
-6.98400E-06,1.19385E+01
-6.98360E-06,1.18896E+01
-6.98320E-06,1.19873E+01
-6.98280E-06,1.18896E+01
-6.98240E-06,1.20850E+01
-6.98200E-06,1.18408E+01
-6.98160E-06,1.19385E+01
-6.98120E-06,1.18896E+01
-6.98080E-06,1.19873E+01
-6.98040E-06,1.19385E+01
-6.98000E-06,1.20361E+01
-6.97960E-06,1.20361E+01
-6.97920E-06,1.20850E+01
-6.97880E-06,1.20850E+01
-6.97840E-06,1.19385E+01
-6.97800E-06,1.20361E+01
-6.97760E-06,1.19873E+01
-6.97720E-06,1.19873E+01
-6.97680E-06,1.19873E+01
-6.97640E-06,1.19873E+01
-6.97600E-06,1.19385E+01
-6.97560E-06,1.18408E+01
-6.97520E-06,1.19873E+01
-6.97480E-06,1.20361E+01
-6.97440E-06,1.20850E+01
-6.97400E-06,1.19873E+01
-6.97360E-06,1.21338E+01
-6.97320E-06,1.20850E+01
-6.97280E-06,1.21338E+01
-6.97240E-06,1.20361E+01
-6.97200E-06,1.20361E+01
-6.97160E-06,1.19385E+01
-6.97120E-06,1.20850E+01
-6.97080E-06,1.19873E+01
-6.97040E-06,1.19873E+01
-6.97000E-06,1.21338E+01
-6.96960E-06,1.20850E+01
-6.96920E-06,1.18408E+01
-6.96880E-06,1.20361E+01
-6.96840E-06,1.21338E+01
-6.96800E-06,1.21338E+01
-6.96760E-06,1.20361E+01
-6.96720E-06,1.20361E+01
-6.96680E-06,1.21826E+01
-6.96640E-06,1.20361E+01
-6.96600E-06,1.20361E+01
-6.96560E-06,1.20850E+01
-6.96520E-06,1.19873E+01
-6.96480E-06,1.19873E+01
-6.96440E-06,1.19873E+01
-6.96400E-06,1.21338E+01
-6.96360E-06,1.19873E+01
-6.96320E-06,1.20850E+01
-6.96280E-06,1.20850E+01
-6.96240E-06,1.20361E+01
-6.96200E-06,1.19873E+01
-6.96160E-06,1.20361E+01
-6.96120E-06,1.20850E+01
-6.96080E-06,1.18896E+01
-6.96040E-06,1.19873E+01
-6.96000E-06,1.21826E+01
-6.95960E-06,1.20361E+01
-6.95920E-06,1.20850E+01
-6.95880E-06,1.21338E+01
-6.95840E-06,1.21338E+01
-6.95800E-06,1.19873E+01
-6.95760E-06,1.20850E+01
-6.95720E-06,1.19873E+01
-6.95680E-06,1.19873E+01
-6.95640E-06,1.19873E+01
-6.95600E-06,1.20361E+01
-6.95560E-06,1.21338E+01
-6.95520E-06,1.18896E+01
-6.95480E-06,1.20850E+01
-6.95440E-06,1.21338E+01
-6.95400E-06,1.20361E+01
-6.95360E-06,1.21826E+01
-6.95320E-06,1.20850E+01
-6.95280E-06,1.18896E+01
-6.95240E-06,1.20361E+01
-6.95200E-06,1.21338E+01
-6.95160E-06,1.20361E+01
-6.95120E-06,1.20361E+01
-6.95080E-06,1.21338E+01
-6.95040E-06,1.21826E+01
-6.95000E-06,1.19873E+01
-6.94960E-06,1.20850E+01
-6.94920E-06,1.20361E+01
-6.94880E-06,1.20850E+01
-6.94840E-06,1.19873E+01
-6.94800E-06,1.20361E+01
-6.94760E-06,1.19385E+01
-6.94720E-06,1.21338E+01
-6.94680E-06,1.21338E+01
-6.94640E-06,1.20850E+01
-6.94600E-06,1.18408E+01
-6.94560E-06,1.19873E+01
-6.94520E-06,1.20361E+01
-6.94480E-06,1.19873E+01
-6.94440E-06,1.18896E+01
-6.94400E-06,1.19873E+01
-6.94360E-06,1.19873E+01
-6.94320E-06,1.19873E+01
-6.94280E-06,1.19385E+01
-6.94240E-06,1.18896E+01
-6.94200E-06,1.20850E+01
-6.94160E-06,1.20850E+01
-6.94120E-06,1.19873E+01
-6.94080E-06,1.19873E+01
-6.94040E-06,1.19385E+01
-6.94000E-06,1.19873E+01
-6.93960E-06,1.19385E+01
-6.93920E-06,1.19873E+01
-6.93880E-06,1.18896E+01
-6.93840E-06,1.20361E+01
-6.93800E-06,1.18896E+01
-6.93760E-06,1.19385E+01
-6.93720E-06,1.19873E+01
-6.93680E-06,1.19385E+01
-6.93640E-06,1.19873E+01
-6.93600E-06,1.19385E+01
-6.93560E-06,1.18896E+01
-6.93520E-06,1.19873E+01
-6.93480E-06,1.20850E+01
-6.93440E-06,1.19873E+01
-6.93400E-06,1.20361E+01
-6.93360E-06,1.19873E+01
-6.93320E-06,1.20850E+01
-6.93280E-06,1.19873E+01
-6.93240E-06,1.19873E+01
-6.93200E-06,1.18896E+01
-6.93160E-06,1.18408E+01
-6.93120E-06,1.18896E+01
-6.93080E-06,1.17920E+01
-6.93040E-06,1.18896E+01
-6.93000E-06,1.19873E+01
-6.92960E-06,1.19873E+01
-6.92920E-06,1.18896E+01
-6.92880E-06,1.20361E+01
-6.92840E-06,1.19385E+01
-6.92800E-06,1.19873E+01
-6.92760E-06,1.19385E+01
-6.92720E-06,1.19873E+01
-6.92680E-06,1.19873E+01
-6.92640E-06,1.20361E+01
-6.92600E-06,1.19873E+01
-6.92560E-06,1.21338E+01
-6.92520E-06,1.20850E+01
-6.92480E-06,1.20850E+01
-6.92440E-06,1.19385E+01
-6.92400E-06,1.21826E+01
-6.92360E-06,1.20361E+01
-6.92320E-06,1.18408E+01
-6.92280E-06,1.18896E+01
-6.92240E-06,1.18408E+01
-6.92200E-06,1.19385E+01
-6.92160E-06,1.19873E+01
-6.92120E-06,1.19873E+01
-6.92080E-06,1.19873E+01
-6.92040E-06,1.20850E+01
-6.92000E-06,1.19385E+01
-6.91960E-06,1.20850E+01
-6.91920E-06,1.20361E+01
-6.91880E-06,1.20850E+01
-6.91840E-06,1.21826E+01
-6.91800E-06,1.20361E+01
-6.91760E-06,1.19385E+01
-6.91720E-06,1.20361E+01
-6.91680E-06,1.19873E+01
-6.91640E-06,1.20361E+01
-6.91600E-06,1.21338E+01
-6.91560E-06,1.21826E+01
-6.91520E-06,1.19873E+01
-6.91480E-06,1.21338E+01
-6.91440E-06,1.20850E+01
-6.91400E-06,1.19873E+01
-6.91360E-06,1.19873E+01
-6.91320E-06,1.19873E+01
-6.91280E-06,1.20850E+01
-6.91240E-06,1.21338E+01
-6.91200E-06,1.21338E+01
-6.91160E-06,1.20361E+01
-6.91120E-06,1.19873E+01
-6.91080E-06,1.20850E+01
-6.91040E-06,1.19873E+01
-6.91000E-06,1.18408E+01
-6.90960E-06,1.20850E+01
-6.90920E-06,1.19873E+01
-6.90880E-06,1.20850E+01
-6.90840E-06,1.19873E+01
-6.90800E-06,1.20850E+01
-6.90760E-06,1.20850E+01
-6.90720E-06,1.19385E+01
-6.90680E-06,1.19873E+01
-6.90640E-06,1.20361E+01
-6.90600E-06,1.19873E+01
-6.90560E-06,1.21338E+01
-6.90520E-06,1.18896E+01
-6.90480E-06,1.19873E+01
-6.90440E-06,1.19385E+01
-6.90400E-06,1.20850E+01
-6.90360E-06,1.20850E+01
-6.90320E-06,1.19385E+01
-6.90280E-06,1.19385E+01
-6.90240E-06,1.19385E+01
-6.90200E-06,1.18896E+01
-6.90160E-06,1.19873E+01
-6.90120E-06,1.20850E+01
-6.90080E-06,1.19873E+01
-6.90040E-06,1.18896E+01
-6.90000E-06,1.21338E+01
-6.89960E-06,1.19873E+01
-6.89920E-06,1.19873E+01
-6.89880E-06,1.19873E+01
-6.89840E-06,1.19385E+01
-6.89800E-06,1.19385E+01
-6.89760E-06,1.20361E+01
-6.89720E-06,1.18408E+01
-6.89680E-06,1.20361E+01
-6.89640E-06,1.20850E+01
-6.89600E-06,1.21338E+01
-6.89560E-06,1.20850E+01
-6.89520E-06,1.20361E+01
-6.89480E-06,1.20361E+01
-6.89440E-06,1.19873E+01
-6.89400E-06,1.18408E+01
-6.89360E-06,1.18408E+01
-6.89320E-06,1.19873E+01
-6.89280E-06,1.19873E+01
-6.89240E-06,1.18408E+01
-6.89200E-06,1.19873E+01
-6.89160E-06,1.19385E+01
-6.89120E-06,1.17920E+01
-6.89080E-06,1.19385E+01
-6.89040E-06,1.18408E+01
-6.89000E-06,1.17920E+01
-6.88960E-06,1.19385E+01
-6.88920E-06,1.19385E+01
-6.88880E-06,1.19873E+01
-6.88840E-06,1.18408E+01
-6.88800E-06,1.18896E+01
-6.88760E-06,1.18896E+01
-6.88720E-06,1.18408E+01
-6.88680E-06,1.19873E+01
-6.88640E-06,1.19385E+01
-6.88600E-06,1.18896E+01
-6.88560E-06,1.18408E+01
-6.88520E-06,1.20361E+01
-6.88480E-06,1.19873E+01
-6.88440E-06,1.18408E+01
-6.88400E-06,1.18896E+01
-6.88360E-06,1.18408E+01
-6.88320E-06,1.19873E+01
-6.88280E-06,1.18896E+01
-6.88240E-06,1.18408E+01
-6.88200E-06,1.20361E+01
-6.88160E-06,1.18896E+01
-6.88120E-06,1.18896E+01
-6.88080E-06,1.20361E+01
-6.88040E-06,1.19385E+01
-6.88000E-06,1.18408E+01
-6.87960E-06,1.19385E+01
-6.87920E-06,1.19385E+01
-6.87880E-06,1.19873E+01
-6.87840E-06,1.17920E+01
-6.87800E-06,1.18408E+01
-6.87760E-06,1.18896E+01
-6.87720E-06,1.20850E+01
-6.87680E-06,1.20361E+01
-6.87640E-06,1.19385E+01
-6.87600E-06,1.18408E+01
-6.87560E-06,1.19873E+01
-6.87520E-06,1.18408E+01
-6.87480E-06,1.19385E+01
-6.87440E-06,1.20361E+01
-6.87400E-06,1.19873E+01
-6.87360E-06,1.19873E+01
-6.87320E-06,1.18896E+01
-6.87280E-06,1.18408E+01
-6.87240E-06,1.19873E+01
-6.87200E-06,1.20361E+01
-6.87160E-06,1.20850E+01
-6.87120E-06,1.19873E+01
-6.87080E-06,1.19385E+01
-6.87040E-06,1.19385E+01
-6.87000E-06,1.19385E+01
-6.86960E-06,1.19873E+01
-6.86920E-06,1.19385E+01
-6.86880E-06,1.18408E+01
-6.86840E-06,1.19873E+01
-6.86800E-06,1.20361E+01
-6.86760E-06,1.21826E+01
-6.86720E-06,1.20850E+01
-6.86680E-06,1.20361E+01
-6.86640E-06,1.20850E+01
-6.86600E-06,1.19873E+01
-6.86560E-06,1.21826E+01
-6.86520E-06,1.20361E+01
-6.86480E-06,1.18896E+01
-6.86440E-06,1.21826E+01
-6.86400E-06,1.20850E+01
-6.86360E-06,1.19873E+01
-6.86320E-06,1.20361E+01
-6.86280E-06,1.20850E+01
-6.86240E-06,1.20361E+01
-6.86200E-06,1.20361E+01
-6.86160E-06,1.21338E+01
-6.86120E-06,1.20850E+01
-6.86080E-06,1.20850E+01
-6.86040E-06,1.19873E+01
-6.86000E-06,1.20850E+01
-6.85960E-06,1.20850E+01
-6.85920E-06,1.19385E+01
-6.85880E-06,1.18896E+01
-6.85840E-06,1.19385E+01
-6.85800E-06,1.20361E+01
-6.85760E-06,1.20850E+01
-6.85720E-06,1.20850E+01
-6.85680E-06,1.21338E+01
-6.85640E-06,1.21338E+01
-6.85600E-06,1.20850E+01
-6.85560E-06,1.19873E+01
-6.85520E-06,1.22803E+01
-6.85480E-06,1.20361E+01
-6.85440E-06,1.21826E+01
-6.85400E-06,1.18408E+01
-6.85360E-06,1.20850E+01
-6.85320E-06,1.20850E+01
-6.85280E-06,1.20361E+01
-6.85240E-06,1.20850E+01
-6.85200E-06,1.19385E+01
-6.85160E-06,1.20850E+01
-6.85120E-06,1.19873E+01
-6.85080E-06,1.20850E+01
-6.85040E-06,1.19873E+01
-6.85000E-06,1.20361E+01
-6.84960E-06,1.20361E+01
-6.84920E-06,1.21826E+01
-6.84880E-06,1.21338E+01
-6.84840E-06,1.20850E+01
-6.84800E-06,1.21826E+01
-6.84760E-06,1.20850E+01
-6.84720E-06,1.20850E+01
-6.84680E-06,1.19873E+01
-6.84640E-06,1.20361E+01
-6.84600E-06,1.20850E+01
-6.84560E-06,1.19385E+01
-6.84520E-06,1.19385E+01
-6.84480E-06,1.18896E+01
-6.84440E-06,1.19873E+01
-6.84400E-06,1.19873E+01
-6.84360E-06,1.20361E+01
-6.84320E-06,1.19385E+01
-6.84280E-06,1.19385E+01
-6.84240E-06,1.19873E+01
-6.84200E-06,1.19873E+01
-6.84160E-06,1.20361E+01
-6.84120E-06,1.20850E+01
-6.84080E-06,1.20850E+01
-6.84040E-06,1.18896E+01
-6.84000E-06,1.19873E+01
-6.83960E-06,1.18408E+01
-6.83920E-06,1.19385E+01
-6.83880E-06,1.19873E+01
-6.83840E-06,1.20361E+01
-6.83800E-06,1.19873E+01
-6.83760E-06,1.18408E+01
-6.83720E-06,1.18408E+01
-6.83680E-06,1.21338E+01
-6.83640E-06,1.20361E+01
-6.83600E-06,1.20361E+01
-6.83560E-06,1.19873E+01
-6.83520E-06,1.19873E+01
-6.83480E-06,1.17920E+01
-6.83440E-06,1.19873E+01
-6.83400E-06,1.20361E+01
-6.83360E-06,1.19873E+01
-6.83320E-06,1.19385E+01
-6.83280E-06,1.18896E+01
-6.83240E-06,1.19873E+01
-6.83200E-06,1.20361E+01
-6.83160E-06,1.20361E+01
-6.83120E-06,1.20361E+01
-6.83080E-06,1.20361E+01
-6.83040E-06,1.20361E+01
-6.83000E-06,1.19385E+01
-6.82960E-06,1.18896E+01
-6.82920E-06,1.19873E+01
-6.82880E-06,1.19873E+01
-6.82840E-06,1.19873E+01
-6.82800E-06,1.19385E+01
-6.82760E-06,1.19385E+01
-6.82720E-06,1.18896E+01
-6.82680E-06,1.20850E+01
-6.82640E-06,1.20850E+01
-6.82600E-06,1.19873E+01
-6.82560E-06,1.19873E+01
-6.82520E-06,1.18896E+01
-6.82480E-06,1.20361E+01
-6.82440E-06,1.21338E+01
-6.82400E-06,1.19873E+01
-6.82360E-06,1.20361E+01
-6.82320E-06,1.21826E+01
-6.82280E-06,1.19873E+01
-6.82240E-06,1.19873E+01
-6.82200E-06,1.19385E+01
-6.82160E-06,1.19385E+01
-6.82120E-06,1.19873E+01
-6.82080E-06,1.20361E+01
-6.82040E-06,1.18408E+01
-6.82000E-06,1.19873E+01
-6.81960E-06,1.20361E+01
-6.81920E-06,1.20361E+01
-6.81880E-06,1.20361E+01
-6.81840E-06,1.19873E+01
-6.81800E-06,1.20361E+01
-6.81760E-06,1.21338E+01
-6.81720E-06,1.17920E+01
-6.81680E-06,1.20361E+01
-6.81640E-06,1.19385E+01
-6.81600E-06,1.20361E+01
-6.81560E-06,1.19873E+01
-6.81520E-06,1.20361E+01
-6.81480E-06,1.21338E+01
-6.81440E-06,1.20361E+01
-6.81400E-06,1.19873E+01
-6.81360E-06,1.18896E+01
-6.81320E-06,1.20361E+01
-6.81280E-06,1.20361E+01
-6.81240E-06,1.19873E+01
-6.81200E-06,1.19385E+01
-6.81160E-06,1.20850E+01
-6.81120E-06,1.20850E+01
-6.81080E-06,1.21338E+01
-6.81040E-06,1.20361E+01
-6.81000E-06,1.19873E+01
-6.80960E-06,1.19873E+01
-6.80920E-06,1.19385E+01
-6.80880E-06,1.21338E+01
-6.80840E-06,1.20361E+01
-6.80800E-06,1.20850E+01
-6.80760E-06,1.20361E+01
-6.80720E-06,1.21338E+01
-6.80680E-06,1.21338E+01
-6.80640E-06,1.21338E+01
-6.80600E-06,1.19873E+01
-6.80560E-06,1.20361E+01
-6.80520E-06,1.20850E+01
-6.80480E-06,1.18896E+01
-6.80440E-06,1.19385E+01
-6.80400E-06,1.20850E+01
-6.80360E-06,1.19873E+01
-6.80320E-06,1.21338E+01
-6.80280E-06,1.19873E+01
-6.80240E-06,1.20850E+01
-6.80200E-06,1.19385E+01
-6.80160E-06,1.19385E+01
-6.80120E-06,1.18896E+01
-6.80080E-06,1.19873E+01
-6.80040E-06,1.21338E+01
-6.80000E-06,1.19873E+01
-6.79960E-06,1.18896E+01
-6.79920E-06,1.19873E+01
-6.79880E-06,1.21338E+01
-6.79840E-06,1.20361E+01
-6.79800E-06,1.20361E+01
-6.79760E-06,1.19873E+01
-6.79720E-06,1.18896E+01
-6.79680E-06,1.21826E+01
-6.79640E-06,1.20361E+01
-6.79600E-06,1.21826E+01
-6.79560E-06,1.21338E+01
-6.79520E-06,1.20850E+01
-6.79480E-06,1.20361E+01
-6.79440E-06,1.19385E+01
-6.79400E-06,1.20361E+01
-6.79360E-06,1.19873E+01
-6.79320E-06,1.19873E+01
-6.79280E-06,1.19873E+01
-6.79240E-06,1.20850E+01
-6.79200E-06,1.19385E+01
-6.79160E-06,1.19873E+01
-6.79120E-06,1.19385E+01
-6.79080E-06,1.19873E+01
-6.79040E-06,1.20361E+01
-6.79000E-06,1.19873E+01
-6.78960E-06,1.19873E+01
-6.78920E-06,1.21338E+01
-6.78880E-06,1.21338E+01
-6.78840E-06,1.19873E+01
-6.78800E-06,1.19385E+01
-6.78760E-06,1.19385E+01
-6.78720E-06,1.19873E+01
-6.78680E-06,1.20361E+01
-6.78640E-06,1.20850E+01
-6.78600E-06,1.18408E+01
-6.78560E-06,1.19873E+01
-6.78520E-06,1.18896E+01
-6.78480E-06,1.18408E+01
-6.78440E-06,1.19873E+01
-6.78400E-06,1.19385E+01
-6.78360E-06,1.19873E+01
-6.78320E-06,1.18896E+01
-6.78280E-06,1.20361E+01
-6.78240E-06,1.19385E+01
